task_id	task_name	dataset_id	left_method	right_method	left_external_reference_strategy	right_external_reference_strategy	threshold_type	metric	estimate_left_minus_right	ci_lower	ci_upper	n_bootstrap	bootstrap_type	degenerate_resample_handling
task_c	microarray_to_rnaseq_transfer	GSE28750	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE28750	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE28750	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	npv	0.2857142857142857	0.2028985507246377	0.33333333333333337	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE28750	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	predicted_positive_rate	0.3	0.23333333333333334	0.3333333333333333	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	balanced_accuracy	0.392156862745098	0.33333333333333326	0.44142156862744975	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	sensitivity	0.784313725490196	0.6666666666666666	0.8828431372548993	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	npv	0.5128205128205128	0.3953787073141912	0.6376811594202899	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	default_0_5	predicted_positive_rate	0.547945205479452	0.4657534246575342	0.6167808219178064	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	balanced_accuracy	0.4117647058823529	0.3529411764705883	0.4607843137254902	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	sensitivity	0.8235294117647058	0.7058823529411765	0.9215686274509803	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	npv	0.4714285714285714	0.3568075117370892	0.6023809523809524	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	robust_scale_train_only	external_cohort_adaptive	training_only	train_cv_optimal	predicted_positive_rate	0.5753424657534247	0.4931506849315069	0.6438356164383562	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	balanced_accuracy	-0.03921568627450989	-0.07843137254901955	-0.009803921568627416	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	sensitivity	-0.07843137254901966	-0.1568627450980392	-0.019607843137254943	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	npv	-0.15384615384615385	-0.2666666666666667	-0.04347826086956519	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	default_0_5	predicted_positive_rate	-0.0547945205479452	-0.1095890410958904	-0.013698630136986356	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	balanced_accuracy	-0.05882352941176472	-0.10784313725490202	-0.019607843137254832	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	sensitivity	-0.11764705882352944	-0.21568627450980393	-0.039215686274509776	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	npv	-0.2142857142857143	-0.33333333333333337	-0.08333333333333337	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	sample_rank_zscore	external_cohort_adaptive	sample_wise_rank_then_training_only	train_cv_optimal	predicted_positive_rate	-0.0821917808219178	-0.15068493150684936	-0.0273972602739726	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	balanced_accuracy	0.4607843137254901	0.42156862745098045	0.4901960784313726	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	sensitivity	0.9215686274509803	0.8431372549019608	0.9803921568627451	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	npv	0.5447839831401475	0.43196347031963467	0.6551518761167362	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	default_0_5	predicted_positive_rate	0.6438356164383562	0.589041095890411	0.684931506849315	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	balanced_accuracy	0.4411764705882353	0.392156862745098	0.48039215686274517	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	sensitivity	0.8823529411764706	0.7843137254901961	0.9607843137254902	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	npv	0.4843444227005871	0.365296803652968	0.615296803652968	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_external_adaptive	standard_zscore_train_only	external_cohort_adaptive	training_only	train_cv_optimal	predicted_positive_rate	0.6164383561643836	0.547945205479452	0.6712328767123288	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	balanced_accuracy	-0.43137254901960786	-0.47058823529411764	-0.38235294117647056	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	sensitivity	-0.8627450980392157	-0.9411764705882353	-0.7647058823529411	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	npv	-0.6666666666666667	-0.6857142857142857	-0.639344262295082	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	default_0_5	predicted_positive_rate	-0.6027397260273972	-0.6575342465753424	-0.5342465753424658	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	balanced_accuracy	-0.47058823529411764	-0.5	-0.4411764705882353	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	sensitivity	-0.9411764705882353	-1.0	-0.8823529411764706	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	ppv	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	npv	-0.6857142857142857	-0.6986301369863014	-0.6716417910447761	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	sample_rank_zscore	training_only	sample_wise_rank_then_training_only	train_cv_optimal	predicted_positive_rate	-0.6575342465753424	-0.6986301369863014	-0.6164383561643836	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	balanced_accuracy	0.06862745098039214	0.02941176470588236	0.11764705882352944	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	sensitivity	0.13725490196078433	0.058823529411764705	0.23529411764705882	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	npv	0.0319634703196347	0.012915851272015666	0.05928587469121943	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	default_0_5	predicted_positive_rate	0.0958904109589041	0.0410958904109589	0.1643835616438356	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	balanced_accuracy	0.02941176470588236	0.0	0.06862745098039214	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	sensitivity	0.058823529411764705	0.0	0.13725490196078433	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	npv	0.012915851272015666	0.0	0.0319634703196347	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	robust_scale_train_only	standard_zscore_train_only	training_only	training_only	train_cv_optimal	predicted_positive_rate	0.0410958904109589	0.0	0.0958904109589041	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	balanced_accuracy	0.5	0.5	0.5	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	sensitivity	1.0	1.0	1.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	npv	0.6986301369863014	0.6986301369863014	0.6986301369863014	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	default_0_5	predicted_positive_rate	0.6986301369863014	0.6986301369863014	0.6986301369863014	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	balanced_accuracy	0.5	0.5	0.5	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	sensitivity	1.0	1.0	1.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	specificity	0.0	0.0	0.0	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	ppv				2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	npv	0.6986301369863014	0.6986301369863014	0.6986301369863014	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
task_c	microarray_to_rnaseq_transfer	GSE95233	sample_rank_zscore	standard_zscore_train_only	sample_wise_rank_then_training_only	training_only	train_cv_optimal	predicted_positive_rate	0.6986301369863014	0.6986301369863014	0.6986301369863014	2000	paired_stratified_percentile	positive_and_negative_classes_resampled_separately
